,id,timestamp,status_alert,status
489,489,2017-06-30 17:28:30.943,status is good,0
490,490,2017-06-30 17:29:23.626,status is good,0
491,491,2017-06-30 17:30:15.911,status is good,0
492,492,2017-06-30 17:31:10.488,status is good,0
493,493,2017-06-30 17:32:01.549,status is good,0
494,494,2017-06-30 17:33:13.228,status is good,0
495,495,2017-06-30 17:34:10.658,status is good,0
496,496,2017-06-30 17:35:05.314,status is good,0
497,497,2017-06-30 17:36:09.597,status is good,0
498,498,2017-06-30 17:37:13.118,status is good,0
499,499,2017-06-30 17:38:29.713,status is good,0
500,500,2017-06-30 17:39:20.097,status is good,0
501,501,2017-06-30 17:40:10.639,status is good,0
502,502,2017-06-30 17:41:01.100,status is good,0
503,503,2017-06-30 17:42:01.316,status is good,0
504,504,2017-06-30 17:57:23.358,status is good,0
505,505,2017-06-30 17:58:13.769,status is good,0
506,506,2017-06-30 17:59:04.968,status is good,0
507,507,2017-06-30 17:59:59.131,status is good,0
508,508,2017-06-30 18:00:51.838,status is good,0
509,509,2017-06-30 18:01:43.287,status is good,0
510,510,2017-06-30 18:02:43.843,status is good,0
511,511,2017-06-30 18:03:36.880,status is good,0
512,512,2017-06-30 18:07:56.124,status is good,0
513,513,2017-06-30 18:08:47.421,status is good,0
514,514,2017-06-30 18:09:58.968,status is good,0
515,515,2017-06-30 18:10:58.548,status is good,0
516,516,2017-06-30 18:11:49.665,status is good,0
517,517,2017-06-30 18:12:39.739,status is good,0
518,518,2017-06-30 18:13:35.344,status is good,0
519,519,2017-06-30 18:14:52.716,status is good,0
520,520,2017-06-30 18:15:54.257,status is good,0
521,521,2017-06-30 18:16:47.685,status is good,0
522,522,2017-06-30 18:17:40.026,status is good,0
523,523,2017-06-30 18:18:33.415,status is good,0
524,524,2017-06-30 18:22:20.803,status is good,0
525,525,2017-06-30 18:23:23.981,status is good,0
526,526,2017-06-30 18:25:08.933,status is good,0
527,527,2017-06-30 18:26:51.673,status is good,0
528,528,2017-06-30 18:27:46.970,status is good,0
529,529,2017-06-30 18:28:44.287,status is good,0
530,530,2017-06-30 18:29:52.034,status is good,0
531,531,2017-06-30 18:30:59.406,status is good,0
532,532,2017-06-30 18:31:52.006,status is good,0
533,533,2017-06-30 18:32:44.338,status is good,0
534,534,2017-06-30 18:33:42.001,status is good,0
535,535,2017-06-30 18:36:18.991,status is good,0
536,536,2017-06-30 18:39:01.666,status is good,0
537,537,2017-06-30 18:54:02.806,status is good,0
538,538,2017-06-30 18:54:55.618,status is good,0
539,539,2017-06-30 18:55:54.083,status is good,0
540,540,2017-06-30 18:57:21.092,status is good,0
541,541,2017-06-30 18:58:47.059,status is good,0
542,542,2017-06-30 18:59:44.283,status is good,0
543,543,2017-06-30 19:00:39.352,status is good,0
544,544,2017-06-30 19:03:41.231,status is good,0
545,545,2017-06-30 19:04:33.918,status is good,0
546,546,2017-06-30 19:05:25.565,status is good,0
547,547,2017-06-30 19:06:15.632,status is good,0
548,548,2017-06-30 19:07:19.154,status is good,0
549,549,2017-06-30 19:08:14.761,status is good,0
550,550,2017-06-30 19:09:04.834,status is good,0
551,551,2017-06-30 19:09:56.282,status is good,0
